日期,开盘,收盘,最高,最低,成交量
2026-05-19,4122.96,4169.54,4170.29,4107.99,617611067.0
2026-05-20,4152.7,4162.18,4169.85,4139.97,624152035.0
2026-05-21,4174.38,4077.28,4199.53,4074.22,727218701.0
2026-05-22,4096.17,4112.9,4120.09,4067.75,589459644.0
2026-05-25,4126.34,4152.57,4153.88,4119.8,615930861.0
2026-05-26,4137.32,4145.37,4150.29,4104.46,654777756.0
2026-05-27,4138.81,4093.73,4153.56,4077.62,660467399.0
2026-05-28,4080.3,4098.64,4110.78,4055.83,621179950.0
2026-05-29,4110.52,4068.57,4112.96,4055.89,731597710.0
2026-06-01,4067.16,4057.74,4093.04,4045.69,676025806.0
2026-06-02,4061.46,4075.1,4089.57,4032.58,642244656.0
2026-06-03,4068.34,4083.97,4107.05,4059.91,668452583.0
2026-06-04,4053.67,4057.78,4080.72,4043.43,621194774.0
2026-06-05,4044.83,4027.74,4078.93,4015.06,662918577.0
2026-06-08,3938.71,3959.34,4007.49,3927.85,659293555.0
2026-06-09,3977.54,4010.03,4010.87,3955.91,576570090.0
2026-06-10,3985.12,3993.23,4006.31,3963.44,598694739.0
2026-06-11,3979.71,3987.01,3997.48,3958.44,568545244.0
2026-06-12,4017.86,4031.51,4060.27,4008.18,743131092.0
2026-06-15,4053.58,4096.47,4097.17,4051.07,678907811.0
2026-06-16,4094.21,4091.89,4103.93,4077.87,615668296.0
2026-06-17,4074.29,4108.08,4109.96,4073.73,608077413.0
2026-06-18,4094.23,4090.48,4117.45,4080.29,658116068.0
2026-06-22,4093.95,4163.1,4164.42,4070.17,743699355.0
2026-06-23,4153.59,4106.25,4175.35,4085.59,709003913.0
2026-06-24,4090.1,4110.81,4117.28,4075.49,644527518.0
2026-06-25,4103.48,4120.28,4133.1,4093.01,670459917.0
2026-06-26,4098.69,4027.26,4099.78,4007.86,660108666.0
2026-06-29,4026.69,4073.9,4075.33,3992.55,659199936.0
2026-06-30,4058.17,4094.4,4097.42,4052.17,598412203.0
